,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
123,Bravo,UgzdQdmksiilzl-ly0d4AaABAg,0,0,2020-01-20T04:43:25Z,none
124,at what age did you come out,UgxaHR3PFolG7d16mX14AaABAg,0,0,2020-01-19T14:28:26Z,none
125,I thank transgender people are awesome 😎,Ugxau1fXYYgiHPR-WTx4AaABAg,0,0,2020-01-19T02:35:26Z,none
126,You r beautiful sweet and strong and be proud and keep up the great work and great video,UgznrDcOLvTsFYGejm54AaABAg,0,2,2020-01-19T02:32:49Z,none
127,You're beautiful,UgwFY159tInODBzqGr14AaABAg,0,0,2020-01-18T14:59:56Z,none
128,Jag börjar följa dig efter jag hittade detta klipp. Go girl!,UgwY9Q7ez4uuQC6T9ZR4AaABAg,0,0,2020-01-18T09:35:32Z,none
129,Try on haul 👙👙👙👍👍😍😍😍,Ugw7r1-iF4vphC6Mtrd4AaABAg,0,0,2020-01-18T00:37:50Z,none
130,👌👌👌👌👌👌👌👌👍👍👍👍👍👍👍👍👍💖💖💖💖💖💖💖💖❤❤❤❤❤❤❤❤❤💋💋💋💋💋💋💋💋💘💘💘💘💘💘💘💘💘,Ugzgo57feNx2Bm9URAR4AaABAg,0,0,2020-01-15T09:15:27Z,none
131,proud of yourself,UgyRF-VC0_TtLaDUM6h4AaABAg,0,0,2020-01-15T03:57:19Z,none
132,"I don't see an adam apple . But IF you a Mr winkie, STOP playing around and take pride in what GOD gave you. Ok upon watching again I see it in your throat . Prove that GOD doesn't exist and post what you find. CHALLENGE ACCEPTED?",Ugy8jMCSUVBy4PwRFZd4AaABAg,19,0,2020-01-14T18:44:44Z,none
133,You're very attractive and ooze appeal,UgxPoqcelxD1tN44uk94AaABAg,0,0,2020-01-14T03:59:02Z,none
134,👀,Ugw0c0U6nTbcAg-gUXB4AaABAg,0,0,2020-01-13T22:03:05Z,none
135,"I'm straight , but there is something about a transgender woman that draws me in. Beautiful and gorgeous that you are , all of you pretty ladies i love all of you. ❤ ❤ ❤ ❤ ❤ ❤ 💘",UgwtggwpUQhqo83GlDB4AaABAg,1,0,2020-01-13T00:13:11Z,none
136,"You're so beautiful babe, stay strong and love who you are! 👍",UgwQ2YkTqq7OuEvx8SB4AaABAg,0,0,2020-01-12T16:06:40Z,none
137,"Transrättigheter är mänskliga rättigheter! ❤️

Trans rights are human rights! ❤️",Ugxoy-Kb0KHarapEXvl4AaABAg,0,4,2020-01-11T23:14:26Z,none
138,You are a beautiful transgender woman,UgxSOnth4gnTtw1CBut4AaABAg,0,1,2020-01-11T15:33:45Z,none
139,Looks like you do super for yourself and in your appearance.. Plus for under 500 subs you got excellent viewership performance.,Ugxttiu6aHF7nKfCyzx4AaABAg,0,2,2020-01-10T21:00:51Z,none
140,You are a beautiful woman Mathilda!❤️🥺 I love you and you are so so pretty in- an outside!,UgwWjCYG1XU3arx70314AaABAg,0,0,2020-01-10T18:17:04Z,none
141,"2 sexes only! Male or female.  This bullshit has gone waaaaay too far. I'm sorry,  but this is no accomplishment.  All of you need to settle down and stop crying for help and attention.",Ugx-WNM98jJNyahHoAR4AaABAg,1,0,2020-01-10T14:49:41Z,none
