,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
42,"i do wish you had answered if the surgery/healing process hurt, because that’s something that im most scared of even though ive always wanted bottom surgery. the cost, look, feel, and everything never really mattered as much to me. i know i will be happy with what i get and i know it will be worth it no matter how expensive, but im terrified of the pain. im scared of being hurt and alone and there is no one to help me or soothe the pain. sorry im getting a lil personal lmao but if theres any ftm guys in this comment section that have had bottom surgery id love to hear what it felt like physically. thank you for making this video jammi, it helps a lot of people like me feel less alone ❤️",UgyCDBYInKWxddVGRFh4AaABAg,0,1,2022-02-28T04:39:21Z,none
43,Nice video but.....men we will always want a bigger pinus...be carefull next time you talk about size because It give all that away women dont care of male size  genitalia!,Ugy6lUj2l7MLLNyl2gF4AaABAg,0,0,2022-02-24T21:03:38Z,none
44,"take a shot every time he says penis
(please dont actually do this)",UgwfVfdP5yBKvfY472V4AaABAg,0,1,2022-02-23T19:28:11Z,none
45,I’m a young trans guy and I don’t know much about bottom surgery and this really helped. Befor now I didn’t even know there was more than one surgery!,UgxihhoCi-5EQHNsgWl4AaABAg,0,2,2022-02-21T02:32:29Z,none
46,"Monster pnises are only for jokes. The reality is, women do not want to mate with a horse. They are painful and uncomfortable to accommodate, as well as intimidating. There, I said it",Ugw_zF4FneJb1pTHvpx4AaABAg,0,0,2022-02-20T01:22:58Z,none
47,"A dude with ovaries and PMS?  This lady should have known better, the mutilating surgeries, very expensive ones, and horse hormones are turning her into a hybrid looking woman.  She is unable to understand that manhood is a lot more than a halloween costume.  She looks ridiculous.",UgzThWi_e-FXu_PtYbx4AaABAg,3,0,2022-02-18T09:24:35Z,none
48,"Me, an American, recently found out I could get all my surgeries and aftercare for almost free as long as I'm on state sponsored care. I'm happy I don't have to pay upwards of 10k-20k in order to have it. But I gotta live basically almost on the streets to qualify..",UgyrGZY-2-jlC0bJSnN4AaABAg,0,0,2022-02-17T16:07:48Z,none
49,I'm likely not going to get it due to the fact I'd much rather have the growth (if any) that I'll get because I'm nervous about that kind of thing. I've seen what I don't want but what I do want is feeling and function as normal as possible. That way I don't end up regretting the surgery. Definitely want top surgery though.,Ugzu3vX3D9GjzfNdYRd4AaABAg,0,0,2022-02-17T15:56:41Z,none
50,"So, you looked at boys and told yourself ""I wish I was one of them?""
Is it what happened?",UgwDecpcZPE5IvEPFZR4AaABAg,1,0,2022-02-16T15:50:14Z,none
51,"love the information, love the channel, love you!! ... it is really appreciated as a cis male with a trans male sibling this is so immensely helpful. thank you thank you thank you!!!!",Ugz7-LwNe2EjXS0Jhh94AaABAg,0,0,2022-02-15T05:23:21Z,none
52,"With getting the bottom surgery I have always had one concern or needless to say questions whether or not you choose to go through with all the surgeries or not, WHAT IS IT LIKE WHENEVER YOU CLIMAX, OR HAVE AN Orgasm",Ugw3InGwRDcDDIVckDN4AaABAg,0,0,2022-02-09T15:43:58Z,none
53,Does it look circumcised or not?,UgwhKb99hJtUwt2PPSx4AaABAg,0,1,2022-02-02T01:38:32Z,none
