,Comments,Comment ID,Reply Count,Like Count,Updated At,Viewer Rating
50,"so does he change his hair color every day? Not judging, i WISH i could be that flexible with my hair color,  but you'd think that his hair would be absolutely dead by now. I don't know lol I've only ever dyed my hair once",UgyU3U_6rKZbbdmwcz54AaABAg,0,0,2018-05-29T01:57:37Z,none
51,"How come ""hir"" and ""ze"" never took off? I like those pronouns because they don't belong to a gender, they reference a PERSON.",UgwZ2pjsH1Q6fJj3rVd4AaABAg,0,0,2018-05-05T01:44:26Z,none
52,I'm agender and ftm and I use all pronouns except for she/her pronouns sljglsgjlgjsbj,UgztzusBtan_46LB5GJ4AaABAg,0,0,2018-03-27T16:31:11Z,none
53,"ok what about a situation when u came out like 4 months ago and asked to use they them pronouns, and you interact pretty much every day (school/ uni) and every single time they refer to u, they misgender u, and it is like, not maybe on purpose but evrry time i correct them, it kinda goes in one ear and leaves the other? so i guess how long is not long enough or too long? and ANOTHER thing, u talk mostly about ppl on the ""receiving"" end of the pronouns, but, again, let's say i come up and ask people to yse they them pronouns, they keep and keep messing up, without trying ot showing any effort to remember themselves. so now it's my ""job"" to correct them each time? and jee i feel so scarsd and or paralysed each time it happens, and by the time i unfreeze, the conversation has long moved on. does anyone have advice??",Ugx2NBAhn2p_fJgj9md4AaABAg,0,0,2018-01-20T22:36:32Z,none
54,oof I wish I could hug you,UgykTiZksnqBIEe92rl4AaABAg,0,0,2018-01-12T04:49:34Z,none
55,"Kind of unrelated, but I actually have a transgender acquaintance named Peter! He graduated last yearThere are currently 4 transgender people at my school that I know of, including me, and some GNCs.",UgzDlWhdMqLT2Y-gOQx4AaABAg,0,2,2017-12-23T20:46:16Z,none
56,"I'm probably completely alone in this but I don't see what the big deal is with pronouns, even as a trans person. I will never purposely misgender someone but if I did it accidentally I wouldn't feel bad about it, nor would I apologize, and when people misgender me I simply don't correct them because why bother? I've seen some people get furious over pronouns, they're just words.",UgydAcE4LrmYuL170RR4AaABAg,0,0,2017-12-04T20:36:56Z,none
57,"There are only 2 genders 
*Grabs popcorn*",UgwUnTY8y1Kct3OMxwp4AaABAg,0,0,2017-10-29T06:27:15Z,none
58,"Hey chase, you said something about that us trans people often try to find validation by other people by them calling us the right pronouns, and that it might be a little problematic, but i dont think thats the reason why we want everyone to call us the right pronouns. I think its more like that we are for example male and we want other people to call us male; because we are. Not because we want to feel good about ourselves and feel valid, but just because we _are_. I dont want people to call me he because like lets say, they wanna make me feel good, like ""oh you feel like a boy let me be nice to you and call you he"". Its more like just with cis people we dont call them the right pronouns to validate them but just simply because those _are_ their pronouns.

I didnt mean any of this to sound rude or anything! I really appreciate you making these videos to inform people that dont know alot about the trans community and it also informed me alot about little details that i havent thought about or knew yet. Definitely keep it up man.",UgyQ6kC9KuytHcUvdoR4AaABAg,0,0,2017-10-17T19:59:05Z,none
59,I have a computer background with the nonbinary flag colors and my pronouns in English and swedish on it! I recommend visible name/pronoun mnemonics to let others know your new name and pronouns.,UgyIWyAAXFmoiiTudst4AaABAg,0,0,2017-10-13T12:37:22Z,none
60,"i've been out for almost a year but my family still won't use my pronouns. it's not that they're having trouble, they just refuse to even start referring to me as a boy. ):",UgwATQ_RrO84obnV0zd4AaABAg,0,1,2017-10-02T15:47:56Z,none
61,"Who gives a fuck about pronouns, not the him/her, but this bs non binary. Xim/xer, it's ridiculous. These identity politics has gotten out of hand. Pls tell me  how someone doesnt identify as one sex, or the other. There is no species on planet earth that doesn't apply to male or female labels. Jesus Christ, who gives a fuck if other people in the outside world ""know your identity"" I understand if it's people around you. But holy fuck u won't even run to these stranger again in your fucking life. People put more time into this bs pronoun movement than they do help lower income communities. Like there are colored kids dying every day. Some people can't go outside without a gun, becuz if they do, they could die.  Our communities are plagued with violence. But no one GIVES A FLYING FUCK! They fall for this bs movement which started on TUMBLR!!!!!!!!!!! I bet you all voted for Hillary Clinton, the lady who takes bribes from private prisons, who make money off locking up my people. Fuck Donald trump too. Fuck this fake problem of ""misgendering"" id rather be misgendered than be surrounded by death everyday for senseless violence.",Ugwhf-oQ37R2dnaMXat4AaABAg,5,0,2017-09-23T18:59:48Z,none
62,I've tried to talk to my family about this for over a decade. I just...feel better not talking to them even when we're in the same house. I'm so much more comfortable at work since they accept me. Kind of distressing.,UgwBEKeSHXxpHJHk5Z94AaABAg,0,0,2017-09-08T23:21:36Z,none
63,"People needing time to process one's pronounce still doesn't mean you should tolerate them. Your mental health is the most important. if they can't make an effort for such a little and simple thing as gendering you correctly, just maybe let them take that time somewhere outside your eyesight? Not necessary to hate them for it or stop communication forever, but if they truly want the best for you and truly value your relationship (while still misgendering you for some reason) they'd be able to give you space. If they're not, maybe there is another reason for them not using the right pronoun. Just saying",Ugxu8tGkB5l3uDGcPKR4AaABAg,0,0,2017-09-08T16:01:29Z,none
64,"I came out a year and a half ago and one of my brothers likes to make a point to call me my dead name and make fun of me being trans going as far as to say ""if you were meant to have a penis you would have been born with one"" 😊😊😊",Ugxnvk7m4Tj7Z8Cn_Yp4AaABAg,1,0,2017-09-03T01:58:00Z,none
65,"When you disrespect people's pronouns because you're mad at them, it's like you're saying that you only use their proper pronouns as a favour. You're saying you don't actually see validity in their pronouns, and you just do it because you're 'such a good person'.",UgwK1cgLEhGTwL6W1jp4AaABAg,0,1,2017-09-01T05:30:06Z,none
66,It feels weird hearing Chase talk about Zuzia like he is in this video which is like he doesn't want people to know who they are because now they come up as just Zuzia in videos  especially the podcast with Arron.,Ugy4IdTEit3A2sO3ViJ4AaABAg,0,0,2017-08-31T08:42:36Z,none
67,The kindest thing I've done in my lifetime was to move away from our home town and leave my children (adult) in said town to live however they want. I don't judge them but they so worried that I would.,UgwSrY0O9cgOgb8nNnN4AaABAg,0,0,2017-08-30T15:58:13Z,none
68,But you love your dad and I'm so sure that your dad loves you.,UgwhJw76pIGkItU7_oR4AaABAg,0,0,2017-08-30T15:56:07Z,none
